term,tf,idf,tf_idf
diam,2,8.046068934501799,16.092137869003597
bahaya,1,8.739216115061744,8.739216115061744
layan,1,2.838405936221893,2.838405936221893
bantu,1,1.8754127236087899,1.8754127236087899
ok,1,3.1457446612232256,3.1457446612232256
bagus,1,2.038895093688637,2.038895093688637
oke,1,3.9572954173291532,3.9572954173291532
developer,1,6.200242244003468,6.200242244003468
isi,2,4.731882929829273,9.463765859658546
skrining,3,6.031165913959534,18.093497741878604
sehat,2,3.597552558559084,7.195105117118168
pisah,1,7.535243310735808,7.535243310735808
antri,1,3.258577191719753,3.258577191719753
ngisi,1,6.124256337025546,6.124256337025546
min,1,5.3160398266808135,5.3160398266808135
bagus,1,2.038895093688637,2.038895093688637
kadang,1,5.092896275366604,5.092896275366604
ditungguin,1,8.739216115061744,8.739216115061744
antriansemoga,1,9.144681223169908,9.144681223169908
erti,1,5.407011604886541,5.407011604886541
terimakasih,1,3.5370426090666096,3.5370426090666096
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
layan,1,2.838405936221893,2.838405936221893
cepat,1,3.292478743395434,3.292478743395434
sigap,1,7.891918254674541,7.891918254674541
bagus,1,2.038895093688637,2.038895093688637
jinx,1,9.837828403729853,9.837828403729853
apasih,1,7.640603826393634,7.640603826393634
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
manfaat,1,3.9913896286721293,3.9913896286721293
mudah,1,1.9811216106340133,1.9811216106340133
akses,1,4.161074601461572,4.161074601461572
layan,1,2.838405936221893,2.838405936221893
bantu,1,1.8754127236087899,1.8754127236087899
layan,1,2.838405936221893,2.838405936221893
pol,1,5.589333161680495,5.589333161680495
cepat,1,3.292478743395434,3.292478743395434
bantu,1,1.8754127236087899,1.8754127236087899
pendapataran,1,9.837828403729853,9.837828403729853
mudah,1,1.9811216106340133,1.9811216106340133
sampahkalau,1,9.837828403729853,9.837828403729853
bintang,1,4.8271931096335985,4.8271931096335985
kasih,1,3.776371484801837,3.776371484801837
cs,1,6.174266757600208,6.174266757600208
mantap,1,2.6426410835511454,2.6426410835511454
bantu,1,1.8754127236087899,1.8754127236087899
proses,1,4.2138108975425155,4.2138108975425155
nang,1,9.837828403729853,9.837828403729853
maaf,1,5.155697176605634,5.155697176605634
umur,1,7.352921753941853,7.352921753941853
tahun,1,5.710694018684762,5.710694018684762
karyawan,1,7.640603826393634,7.640603826393634
usaha,1,6.579731865708371,6.579731865708371
koreksi,1,9.837828403729853,9.837828403729853
tanggung,1,6.7933059660064306,6.7933059660064306
putri,1,9.837828403729853,9.837828403729853
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
antri,1,3.258577191719753,3.258577191719753
manualtapi,1,9.837828403729853,9.837828403729853
salah,2,3.5897855292214245,7.179571058442849
mulu,3,4.0916252131897,12.2748756395691
benerrrrr,1,9.837828403729853,9.837828403729853
kesel,1,6.28248034224044,6.28248034224044
gue,1,5.886584685148426,5.886584685148426
baca,1,5.777385393183434,5.777385393183434
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
ok,1,3.1457446612232256,3.1457446612232256
singkat,1,8.046068934501799,8.046068934501799
saldo,5,7.352921753941853,36.76460876970927
jht,5,9.837828403729853,49.189142018649264
pt,6,8.046068934501799,48.276413607010795
hilang,2,5.283951512129313,10.567903024258626
jmo,1,7.891918254674541,7.891918254674541
claim,1,9.144681223169908,9.144681223169908
dasar,1,6.659774573381908,6.659774573381908
korup,1,7.198771074114595,7.198771074114595
saran,1,6.031165913959534,6.031165913959534
gue,1,5.886584685148426,5.886584685148426
pindah,1,4.617472578651529,4.617472578651529
mending,1,5.520340290193543,5.520340290193543
klaim,1,9.837828403729853,9.837828403729853
dah,1,6.403841199244708,6.403841199244708
beres,1,6.403841199244708,6.403841199244708
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
jikala,1,9.837828403729853,9.837828403729853
kartu,1,4.978015999368181,4.978015999368181
hilang,1,5.283951512129313,5.283951512129313
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
jurdil,1,9.837828403729853,9.837828403729853
thanks,1,7.1297782026276435,7.1297782026276435
ok,1,3.1457446612232256,3.1457446612232256
cepat,1,3.292478743395434,3.292478743395434
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
thanks,1,7.1297782026276435,7.1297782026276435
ri,1,8.228390491295754,8.228390491295754
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
mudah,1,1.9811216106340133,1.9811216106340133
iklan,1,7.640603826393634,7.640603826393634
respon,1,5.326968897213003,5.326968897213003
layan,1,2.838405936221893,2.838405936221893
muas,1,4.539511037181817,4.539511037181817
mudah,1,1.9811216106340133,1.9811216106340133
susah,1,2.5326401883368166,2.5326401883368166
lupa,1,3.864018791860593,3.864018791860593
xsangat,1,9.837828403729853,9.837828403729853
jengkel,1,6.842096130175863,6.842096130175863
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
layan,1,2.838405936221893,2.838405936221893
sehat,1,3.597552558559084,3.597552558559084
proses,1,4.2138108975425155,4.2138108975425155
cepat,1,3.292478743395434,3.292478743395434
ringkas,1,8.046068934501799,8.046068934501799
ok,1,3.1457446612232256,3.1457446612232256
bantu,1,1.8754127236087899,1.8754127236087899
proses,1,4.2138108975425155,4.2138108975425155
cepat,1,3.292478743395434,3.292478743395434
mantap,1,2.6426410835511454,2.6426410835511454
wajah,1,4.167947480749334,4.167947480749334
berkalikali,1,6.3114678791136924,6.3114678791136924
gagal,1,3.8119624299045394,3.8119624299045394
ketik,1,6.746785950371538,6.746785950371538
mudah,1,1.9811216106340133,1.9811216106340133
sulit,1,3.1746957077390507,3.1746957077390507
sulit,1,3.1746957077390507,3.1746957077390507
cari,1,5.830495218497383,5.830495218497383
antre,1,4.644871552839644,4.644871552839644
paskes,1,6.470532573743379,6.470532573743379
rujuk,2,4.633821716653058,9.267643433306116
surat,2,5.830495218497383,11.660990436994766
kontrol,2,4.737961975905655,9.47592395181131
scan,1,6.254309465273744,6.254309465273744
foto,1,5.966627392821963,5.966627392821963
buruk,3,4.430656632269735,13.291969896809206
cs,1,6.174266757600208,6.174266757600208
nice,1,5.8488443571655795,5.8488443571655795
job,1,5.694693677338321,5.694693677338321
kasih,1,3.776371484801837,3.776371484801837
bintang,1,4.8271931096335985,4.8271931096335985
auto,3,5.760290959824134,17.280872879472405
debit,2,6.148948949615917,12.297897899231835
sayang,1,6.174266757600208,6.174266757600208
debil,1,9.837828403729853,9.837828403729853
rekening,1,6.9474566458336895,6.9474566458336895
baca,2,5.777385393183434,11.554770786366868
benerin,1,5.561162284713799,5.561162284713799
bank,1,6.50562389355465,6.50562389355465
mudah,1,1.9811216106340133,1.9811216106340133
bagus,1,2.038895093688637,2.038895093688637
cepat,1,3.292478743395434,3.292478743395434
cari,1,5.830495218497383,5.830495218497383
antri,1,3.258577191719753,3.258577191719753
anggap,1,6.9474566458336895,6.9474566458336895
beda,1,5.383481107476346,5.383481107476346
normal,1,6.50562389355465,6.50562389355465
hapus,1,5.203099415500218,5.203099415500218
manfaat,1,3.9913896286721293,3.9913896286721293
mudah,1,1.9811216106340133,1.9811216106340133
tahan,1,6.148948949615917,6.148948949615917
otomatis,1,5.533763310525684,5.533763310525684
mudah,1,1.9811216106340133,1.9811216106340133
susah,1,2.5326401883368166,2.5326401883368166
antri,1,3.258577191719753,3.258577191719753
terang,1,5.119329532434759,5.119329532434759
sinyal,1,5.050336660947807,5.050336660947807
bagus,1,2.038895093688637,2.038895093688637
mantap,1,2.6426410835511454,2.6426410835511454
bantu,1,1.8754127236087899,1.8754127236087899
proses,1,4.2138108975425155,4.2138108975425155
pol,1,5.589333161680495,5.589333161680495
jalan,1,5.395177147239537,5.395177147239537
terima,1,4.101256106250662,4.101256106250662
kasih,1,3.776371484801837,3.776371484801837
kasih,1,3.776371484801837,3.776371484801837
kelad,1,9.837828403729853,9.837828403729853
verif,1,6.341320842263373,6.341320842263373
jenggot,1,9.837828403729853,9.837828403729853
uban,1,9.837828403729853,9.837828403729853
nunggunya,1,8.228390491295754,8.228390491295754
kecewa,1,5.101629955335358,5.101629955335358
puas,1,4.633821716653058,4.633821716653058
mantap,1,2.6426410835511454,2.6426410835511454
istebest,1,9.837828403729853,9.837828403729853
bagus,1,2.038895093688637,2.038895093688637
muas,1,4.539511037181817,4.539511037181817
mantap,1,2.6426410835511454,2.6426410835511454
bagus,1,2.038895093688637,2.038895093688637
bantu,1,1.8754127236087899,1.8754127236087899
mantap,1,2.6426410835511454,2.6426410835511454
sni,1,9.837828403729853,9.837828403729853
kemarin,1,5.481119577040262,5.481119577040262
parah,1,4.7502320684974695,4.7502320684974695
pegawai,1,7.065239681490072,7.065239681490072
pecat,1,8.451534042609962,8.451534042609962
sulit,1,3.1746957077390507,3.1746957077390507
ok,1,3.1457446612232256,3.1457446612232256
bagus,1,2.038895093688637,2.038895093688637
kemarin,1,5.481119577040262,5.481119577040262
habis,1,4.696164847227194,4.696164847227194
otomatis,1,5.533763310525684,5.533763310525684
rujuk,1,4.633821716653058,4.633821716653058
antri,1,3.258577191719753,3.258577191719753
tingkat,1,4.549561373035319,4.549561373035319
klik,1,5.155697176605634,5.155697176605634
min,2,5.3160398266808135,10.632079653361627
gimana,1,5.794777135895304,5.794777135895304
solusi,1,5.042037858133113,5.042037858133113
bintang,1,4.8271931096335985,4.8271931096335985
kasih,1,3.776371484801837,3.776371484801837
ulas,1,6.541991537725525,6.541991537725525
bug,2,5.18386805357233,10.36773610714466
hpsaya,1,9.144681223169908,9.144681223169908
notifnyacuman,1,9.837828403729853,9.837828403729853
input,2,6.541991537725525,13.08398307545105
nomornyatolong,1,9.837828403729853,9.837828403729853
pesan,1,6.746785950371538,6.746785950371538
wa,1,5.407011604886541,5.407011604886541
opsisoalnya,1,9.837828403729853,9.837828403729853
fleksibel,1,7.758386862050018,7.758386862050018
cepat,1,3.292478743395434,3.292478743395434
mudah,1,1.9811216106340133,1.9811216106340133
kambuh,1,9.837828403729853,9.837828403729853
ditindaklanjuti,1,8.451534042609962,8.451534042609962
mentang,1,8.451534042609962,8.451534042609962
igd,1,8.046068934501799,8.046068934501799
rsu,1,8.228390491295754,8.228390491295754
bilang,1,4.8271931096335985,4.8271931096335985
darurat,1,6.0536387698115925,6.0536387698115925
pergi,1,7.272879046268317,7.272879046268317
jabat,1,8.739216115061744,8.739216115061744
main,1,6.579731865708371,6.579731865708371
buruk,1,4.430656632269735,4.430656632269735
layan,1,2.838405936221893,2.838405936221893
gajelas,1,7.198771074114595,7.198771074114595
hasil,2,5.263117425226471,10.526234850452942
nihil,1,8.739216115061744,8.739216115061744
puskes,1,8.228390491295754,8.228390491295754
jwbnnya,1,9.837828403729853,9.837828403729853
kosong,1,6.618952578861653,6.618952578861653
npain,1,9.837828403729853,9.837828403729853
cepat,1,3.292478743395434,3.292478743395434
mati,1,5.794777135895304,5.794777135895304
puas,1,4.633821716653058,4.633821716653058
terimakasih,1,3.5370426090666096,3.5370426090666096
sangant,1,8.228390491295754,8.228390491295754
bantu,1,1.8754127236087899,1.8754127236087899
mudah,1,1.9811216106340133,1.9811216106340133
paham,1,5.174389309617787,5.174389309617787
keren,1,4.5803330317020725,4.5803330317020725
bagus,1,2.038895093688637,2.038895093688637
ok,1,3.1457446612232256,3.1457446612232256
ok,1,3.1457446612232256,3.1457446612232256
super,1,6.9474566458336895,6.9474566458336895
cepat,1,3.292478743395434,3.292478743395434
layan,1,2.838405936221893,2.838405936221893
bantu,1,1.8754127236087899,1.8754127236087899
antri,2,3.258577191719753,6.517154383439506
urut,1,7.640603826393634,7.640603826393634
sesuai,1,4.622892646120868,4.622892646120868
sulit,1,3.1746957077390507,3.1746957077390507
wajib,1,5.925805398301708,5.925805398301708
hadeh,1,5.812476712994704,5.812476712994704
hidup,1,6.372092500930127,6.372092500930127
akhirakhir,1,9.837828403729853,9.837828403729853
berfungsikhusus,1,9.837828403729853,9.837828403729853
antri,1,3.258577191719753,3.258577191719753
onlinetolong,1,9.837828403729853,9.837828403729853
tunggu,1,4.399749094806658,4.399749094806658
hpnya,1,7.891918254674541,7.891918254674541
kuota,1,5.533763310525684,5.533763310525684
isi,1,4.731882929829273,4.731882929829273
otpnya,1,6.50562389355465,6.50562389355465
mutu,1,6.7933059660064306,6.7933059660064306
temu,1,6.618952578861653,6.618952578861653
rumit,1,6.372092500930127,6.372092500930127
butuh,1,4.639331372464028,4.639331372464028
bagus,1,2.038895093688637,2.038895093688637
kadang,2,5.092896275366604,10.185792550733208
surat,1,5.830495218497383,5.830495218497383
rujukansurat,1,8.739216115061744,8.739216115061744
kontrol,3,4.737961975905655,14.213885927716966
hilang,2,5.283951512129313,10.567903024258626
antri,3,3.258577191719753,9.77573157515926
bingung,1,5.618320698553747,5.618320698553747
solusi,2,5.042037858133113,10.084075716266225
ubah,1,3.9243253980915838,3.9243253980915838
rate,1,8.451534042609962,8.451534042609962
nemu,1,9.837828403729853,9.837828403729853
ibah,1,9.837828403729853,9.837828403729853
option,1,8.451534042609962,8.451534042609962
wa,1,5.407011604886541,5.407011604886541
sesuai,1,4.622892646120868,4.622892646120868
harap,1,6.3114678791136924,6.3114678791136924
cepat,1,3.292478743395434,3.292478743395434
proses,1,4.2138108975425155,4.2138108975425155
oke,1,3.9572954173291532,3.9572954173291532
mudah,1,1.9811216106340133,1.9811216106340133
bantu,1,1.8754127236087899,1.8754127236087899
antri,1,3.258577191719753,3.258577191719753
layan,1,2.838405936221893,2.838405936221893
bagus,1,2.038895093688637,2.038895093688637
lancar,1,4.564828845166107,4.564828845166107
bagus,1,2.038895093688637,2.038895093688637
salah,1,3.5897855292214245,3.5897855292214245
niat,1,5.203099415500218,5.203099415500218
vertifikasi,1,7.640603826393634,7.640603826393634
susah,1,2.5326401883368166,2.5326401883368166
kadang,4,5.092896275366604,20.371585101466415
ribet,2,3.183675883546635,6.36735176709327
tau,1,5.0095146664275525,5.0095146664275525
tunggu,1,4.399749094806658,4.399749094806658
gilir,1,4.509952234940273,4.509952234940273
nentu,1,9.837828403729853,9.837828403729853
penuh,1,5.812476712994704,5.812476712994704
biar,1,4.82054856691493,4.82054856691493
prediksi,1,9.837828403729853,9.837828403729853
antre,2,4.644871552839644,9.289743105679287
tulis,1,4.939988603778943,4.939988603778943
informasi,1,6.100158785446485,6.100158785446485
temu,1,6.618952578861653,6.618952578861653
klik,1,5.155697176605634,5.155697176605634
apaapa,1,8.739216115061744,8.739216115061744
ribet,1,3.183675883546635,3.183675883546635
muas,1,4.539511037181817,4.539511037181817
alas,1,5.443379249057415,5.443379249057415
apasih,1,7.640603826393634,7.640603826393634
capek,1,5.794777135895304,5.794777135895304
eror,1,3.273972877197726,3.273972877197726
bego,1,7.439933130931483,7.439933130931483
cepat,1,3.292478743395434,3.292478743395434
mudah,1,1.9811216106340133,1.9811216106340133
tulis,1,4.939988603778943,4.939988603778943
bukti,1,6.124256337025546,6.124256337025546
lunas,1,7.891918254674541,7.891918254674541
sip,1,6.174266757600208,6.174266757600208
bagus,1,2.038895093688637,2.038895093688637
suka,1,4.5803330317020725,4.5803330317020725
capek,1,5.794777135895304,5.794777135895304
bolak,1,5.812476712994704,5.812476712994704
balek,1,9.144681223169908,9.144681223169908
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
bantu,1,1.8754127236087899,1.8754127236087899
praktis,1,5.050336660947807,5.050336660947807
mudah,1,1.9811216106340133,1.9811216106340133
paskes,1,6.470532573743379,6.470532573743379
sesuai,1,4.622892646120868,4.622892646120868
harap,1,6.3114678791136924,6.3114678791136924
keluh,1,6.076628288036291,6.076628288036291
pil,1,9.837828403729853,9.837828403729853
solusi,1,5.042037858133113,5.042037858133113
derita,1,8.451534042609962,8.451534042609962
tahan,1,6.148948949615917,6.148948949615917
keren,1,4.5803330317020725,4.5803330317020725
layan,1,2.838405936221893,2.838405936221893
tangsel,1,9.837828403729853,9.837828403729853
bsd,1,9.837828403729853,9.837828403729853
ok,1,3.1457446612232256,3.1457446612232256
susah,1,2.5326401883368166,2.5326401883368166
wajah,1,4.167947480749334,4.167947480749334
bisabisa,1,7.439933130931483,7.439933130931483
layan,1,2.838405936221893,2.838405936221893
cepat,1,3.292478743395434,3.292478743395434
puas,1,4.633821716653058,4.633821716653058
layan,1,2.838405936221893,2.838405936221893
bagus,1,2.038895093688637,2.038895093688637
gilir,1,4.509952234940273,4.509952234940273
